0,0.842445
2e-010,0.844736
2.54598e-010,0.846978
3.63795e-010,0.838608
5.82188e-010,0.845448
1.01897e-009,0.842175
1.89255e-009,0.843852
3.63969e-009,0.843342
7.13398e-009,0.843967
1.41226e-008,0.849412
2e-008,0.839219
2.13977e-008,0.842229
2.41931e-008,0.839281
2.9784e-008,0.841021
4.09657e-008,0.84144
6.33292e-008,0.842728
1.08056e-007,0.842438
1.9751e-007,0.842196
3.30593e-007,1.13029
4.97673e-007,3.17443
6.74108e-007,3.09949
8.90873e-007,4.93153
1.10028e-006,4.9692
1.41468e-006,4.9804
1.75446e-006,4.98614
2.28168e-006,4.98999
3.10415e-006,4.9928
4.43215e-006,4.99472
6.61552e-006,4.99599
1.002e-005,4.99676
1.0022e-005,4.99676
1.0026e-005,4.99676
1.0034e-005,4.99675
1.004e-005,4.99674
1.00416e-005,4.99674
1.00448e-005,4.99674
1.00512e-005,4.99672
1.0064e-005,4.99669
1.00896e-005,4.99663
1.01408e-005,4.99651
1.02432e-005,4.99624
1.0448e-005,4.99554
1.08576e-005,4.99296
1.16768e-005,4.89045
1.26998e-005,1.33499
1.32986e-005,1.89305
1.37185e-005,1.34291
1.41414e-005,1.85284
1.46818e-005,1.33884
1.57627e-005,1.86232
1.72348e-005,1.35363
1.96839e-005,1.86523
2.36382e-005,1.37986
3.10472e-005,1.91232
4.10472e-005,1.44752
5.10472e-005,1.98979
6.10472e-005,1.5192
7.10472e-005,2.05925
8.10472e-005,1.58815
9.10472e-005,2.12768
0.000101047,1.66077
0.000111047,2.1944
0.000121047,1.71913
0.000131047,2.25761
0.000141047,1.78424
0.000151047,2.31758
0.000161047,1.83953
0.000171047,2.37181
0.000181047,1.90057
0.000191047,2.4349
0.000201047,1.95656
0.000211047,2.48979
0.000221047,2.00778
0.000231047,2.53597
0.000241047,2.06028
0.000251047,2.58893
0.000261047,2.11333
0.000271047,2.63903
0.000281047,2.1576
0.000291047,2.69112
0.000301047,2.20918
0.000311047,2.73729
0.000321047,2.25984
0.000331047,2.78177
0.000341047,2.30694
0.000351047,2.8301
0.000361047,2.35177
0.000371047,2.87284
0.000381047,2.39686
0.000391047,2.91625
0.000401047,2.44217
0.000411047,2.96289
0.000421047,2.48516
0.000431047,3.00262
0.000441047,2.52655
0.000451047,3.05183
0.000461047,2.57226
0.000471047,3.08873
0.000481047,2.60631
0.000491047,3.13453
0.000501047,2.6574
0.000511047,3.16619
0.000521047,2.68765
0.000531047,3.20873
0.000541047,2.7225
0.000551047,3.2519
0.000561047,2.76878
0.000571047,3.28563
0.000581047,2.80587
0.000591047,3.31812
0.000601047,2.83908
0.000611047,3.35663
0.000621047,2.87066
0.000631047,3.38742
0.000641047,2.91219
0.000651047,3.42626
0.000661047,2.94448
0.000671047,3.46472
0.000681047,2.98378
0.000691047,3.49171
0.000701047,3.01495
0.000711047,3.52601
0.000721047,3.04605
0.000731047,3.55787
0.000741047,3.07924
0.000751047,3.59042
0.000761047,3.10824
0.000771047,3.62213
0.000781047,3.14405
0.000791047,3.65096
0.000801047,3.17079
0.000811047,3.68077
0.000821047,3.20365
0.000831047,3.71559
0.000841047,3.23134
0.000851047,3.74311
0.000861047,3.26659
0.000871047,3.77549
0.000881047,3.29438
0.000891047,3.80244
0.000901047,3.31517
0.000911047,3.82728
