0,0.842442
2e-010,0.826059
2.27339e-010,0.847841
2.82017e-010,0.918828
3.91373e-010,0.777847
6.10084e-010,0.893125
1.04751e-009,0.837974
1.92235e-009,0.866261
3.67205e-009,0.857722
6.99304e-009,0.868356
1.34382e-008,0.960333
2e-008,0.788723
2.1185e-008,0.839446
2.35549e-008,0.789766
2.82947e-008,0.81908
3.76178e-008,0.826127
5.62642e-008,0.847823
9.35568e-008,0.842882
1.68142e-007,0.838699
2.68765e-007,0.770928
3.91331e-007,0.758155
5.44988e-007,0.881743
7.72359e-007,0.960585
1.17429e-006,0.996449
1.97815e-006,1.00173
2.80901e-006,0.958456
4.31311e-006,1.17176
6.57442e-006,1.21034
8.85977e-006,1.20427
1.002e-005,1.16164
1.0022e-005,1.35221
1.0026e-005,1.64172
1.0034e-005,2.17167
1.004e-005,2.58839
1.00416e-005,2.5781
1.00448e-005,2.54535
1.00512e-005,2.53769
1.0064e-005,2.33229
1.00896e-005,2.18014
1.01408e-005,1.84998
1.01975e-005,1.53906
1.02575e-005,1.33973
1.03286e-005,1.1849
1.0431e-005,1.03531
1.05565e-005,0.968724
1.07058e-005,0.956053
1.0888e-005,0.931886
1.11407e-005,1.04767
1.15017e-005,0.936452
1.19935e-005,0.972309
1.25311e-005,0.79871
1.30144e-005,1.01109
1.35253e-005,0.906228
1.4003e-005,0.825182
1.45086e-005,0.91731
1.51406e-005,0.86962
1.59235e-005,0.913805
1.70515e-005,0.896372
1.88567e-005,0.871507
2.21073e-005,0.857221
2.86086e-005,0.850266
3.86086e-005,0.858798
4.86086e-005,0.943847
5.86086e-005,0.882171
6.86086e-005,0.844648
7.86086e-005,0.891521
8.86086e-005,0.902244
9.86086e-005,0.886756
0.000108609,0.832385
0.000118609,0.821261
0.000128609,0.893321
0.000138609,0.936335
0.000148609,0.897771
0.000158609,0.939401
0.000168609,0.84658
0.000178609,0.819221
0.000188609,0.839765
0.000198609,0.835947
0.000208609,0.864398
0.000218609,0.825727
0.000228609,0.761598
0.000238609,0.869327
0.000248609,0.801945
0.000258609,0.832442
0.000268609,0.845574
0.000278609,0.785421
0.000288609,0.846792
0.000298609,0.820223
0.000308609,0.826548
0.000318609,0.777085
0.000328609,0.826464
0.000338609,0.761095
0.000348609,0.845776
0.000358609,0.814709
0.000368609,0.840637
0.000378609,0.765956
0.000388609,0.822381
0.000398609,0.890748
0.000408609,0.890047
0.000418609,0.820183
0.000428609,0.772889
0.000438609,0.911921
0.000448609,0.955199
0.000458609,0.776513
0.000468609,0.797346
0.000478609,0.836313
0.000488609,0.729254
0.000498609,0.919231
0.000508609,0.866309
0.000518609,0.854623
0.000528609,0.859384
0.000538609,0.779827
0.000548609,0.798046
0.000558609,0.818219
0.000568609,0.721207
0.000578609,0.738604
0.000588609,0.824666
0.000598609,0.807212
0.000608609,0.784118
0.000618609,0.880478
0.000628609,0.872138
0.000638609,0.769964
0.000648609,0.832673
0.000658609,0.792516
