Frequency,Nominal,Min,Max
250,0.003424216747222981,-0.027476599214100138,0.03169153824720768
255.82324807018853,0.003583660555890789,-0.02875928206747492,0.03317417290821091
261.7821370127249,0.0037504334729176183,-0.030101249859800512,0.0347256340277253
267.8798263094016,0.003924863238981782,-0.031505186403163805,0.03634906531310434
274.11954903579624,0.004107291365213563,-0.032973891694562406,0.03804774914734652
280.50461357549085,0.004298073624639557,-0.034510286445695364,0.03982511223351333
287.03840537422064,0.0044975805522963095,-0.03611741674175543,0.041684731422516615
293.7243887348823,0.004706197952824589,-0.037798458828116326,0.04363033972564712
300.5661086543532,0.004924327414727547,-0.03955672402322091,0.04566583251204634
307.5671927030953,0.005152386829804881,-0.041395663755149845,0.04779527389136202
314.7313529485417,0.005390810916450318,-0.043318874718810026,0.05002290328050703
322.0623879232834,0.005640051744988456,-0.045330104149623636,0.05235314215269464
329.56418463910165,0.005900579263261465,-0.047433255208899086,0.05479060096615776
337.2407206479133,0.006172881820153318,-0.049632392474851,0.057340086268597365
345.0960661507211,0.006457466684557755,-0.051931747532408645,0.06000660797224561
353.13438615568845,0.006754860557026066,-0.05433572465345629,0.0627953867932161
361.35994268648176,0.007065610070937381,-0.05684890655815783,0.0657118618469576
369.7770970420517,0.007390282279334607,-0.059476060246446735,0.06876169839036265
378.3903121090519,0.007729465123787054,-0.06222214288737307,0.07195079569882518
387.20415472812016,0.008083767880423346,-0.06509230775224183,0.07528529506458576
396.22329811527817,0.008453821578284853,-0.06809191017598511,0.07877158790059863
405.4525243397323,0.008840279384170344,-0.07122651352912308,0.08241632393135839
414.89672685938996,0.009243816947867002,-0.07450189518089471,0.08622641944945107
424.5609131154359,0.00966513270049986,-0.07792405243193556,0.09020906561353759
434.45020718734366,0.010104948098365298,-0.08149920839272096,0.0943717367601543
444.5698525097305,0.01056400780334338,-0.08523381778170686,0.09872219869787908
454.92521465249564,0.011043079790251889,-0.08913457261453028,0.10326851694850017
465.5217841657166,0.011542955370271663,-0.09320840775324532,0.10801906489524274
476.3651794908115,0.012064449118276123,-0.09746250628182081,0.11298253179326165
487.461149939511,0.012608398690769004,-0.10190430467130106,0.11816793059224735
498.81557874221954,0.013175664519095185,-0.10654149769543604,0.12358460551498399
510.434486167382,0.013767129361314264,-0.11138204305443505,0.12924223932928158
522.3240327135095,0.014383697693597586,-0.11643416566179188,0.1351508602434173
534.4905223755576,0.015026294920112492,-0.12170636154608636,0.1413208483473377
546.9404059873876,0.015695866377337594,-0.1272074013168354,0.1477629415130468
559.6802846420844,0.01639337610557925,-0.13294633314064583,0.15448824065770822
572.7169131919427,0.017119805357115877,-0.1389324851713594,0.16150821426224388
586.0572038299799,0.01787615080561998,-0.1451754673753058,0.1688347020256903
599.708229754872,0.018663422416585286,-0.15168517269096443,0.17647991752182407
613.677228921257,0.019482640932105777,-0.15847177746052957,0.18445644970893105
627.9716078773944,0.020334834916028784,-0.16554574106990183,0.19277726312518023
642.5989456922152,0.02122103729607864,-0.1729178047338752,0.20145569658195756
657.5669979738448,0.022142281328555884,-0.1805989893638654,0.21050546014273794
672.8837009817282,0.02309959589727259,-0.18860059245847774,0.21994063014730417
688.5571758345409,0.024094000041136383,-0.1969341839615512,0.22977564200770073
704.5957328161127,0.02512649658326076,-0.20561160103969,0.24002528046237415
721.0078757816507,0.026198064707570877,-0.21464494174167595,0.250704666927452
737.8023066665955,0.02730965129451863,-0.22404655751750588,0.2618292435260034
754.9879301005031,0.02846216078442734,-0.23382904459574108,0.27341475330549847
772.5738581283966,0.02965644328159198,-0.24400523424663684,0.28547721606630627
790.5694150420937,0.03089328054214838,-0.254588181997653,0.2980328991162571
808.9841423240695,0.032173369397836424,-0.26559115592028976,0.31109828213094376
827.8278037064765,0.03349730205233103,-0.2770276241772195,0.32469001513012213
847.1103903480051,0.034865542536578094,-0.28891124211204205,0.3388248683664496
866.8421261313277,0.036278398416485835,-0.3012558392875103,0.35351967265086115
887.0334730839372,0.03773598659649665,-0.31407540704181625,0.3687912482928767
907.6951369252519,0.03923819173775888,-0.3273840873489816,0.38465632039093056
928.8380727429297,0.04078461538942966,-0.3411961640547701,0.4011314176390069
950.4734908014013,0.04237451338386864,-0.3555260579358787,0.418232751083379
972.6128624856998,0.04400671833495116,-0.3703883275257701,0.435976068317166
995.2679263837414,0.045679543150702245,-0.38579767830244016,0.45437647737571896
1018.45069451028,0.047390660261749845,-0.4017689836905708,0.4734482330067393
1042.1734586758366,0.04913694968853535,-0.4183173224561544,0.4932044759229257
1066.4487970039797,0.0509143070082502,-0.4354580385493023,0.5136569129542686
1091.2895806004128,0.052717399588945,-0.45320683138846407,0.5348154225067948
1116.7089803774056,0.05453935593691121,-0.4715798871182069,0.5566875651490525
1142.7204740371853,0.05637136839933786,-0.49059406469605465,0.5792779731507108
1169.3378532179931,0.05820218344412889,-0.5102671550116069,0.602587584946098
1196.5752308065935,0.06001744586547274,-0.5306182369208905,0.6266126802099449
1224.447048421113,0.061798852971931634,-0.5516681614940895,0.6513436577503653
1252.9680840681783,0.06352306136559228,-0.5734402054401957,0.6767634807514518
1282.1534599784097,0.06516027136201735,-0.5959609472576237,0.7028456907378859
1312.018650624429,0.06667239120394146,-0.6192614360176437,0.729551861307506
1342.5794909256292,0.06801065341366166,-0.6433787439103801,0.7568283230261514
1373.8521846440588,0.06911251691659999,-0.6683580211519522,0.7846019391532632
1405.85331297587,0.06989763845468813,-0.6942552073015041,0.8127746446229593
1438.5998433428895,0.0702626322217901,-0.7211405986156426,0.8412163737181542
