Frequency,Nominal,Min,Max
250,1.0003943052397488,0.9968416377649352,1.0036552875053903
255.82324807018853,1.000412669293272,0.9966944407219515,1.0038266206891644
261.7821370127249,1.0004318778427435,0.9965404635733667,1.0040059387712503
267.8798263094016,1.0004519686863877,0.9963794016017546,1.0041936094705257
274.11954903579624,1.0004729812138626,0.9962109371099738,1.0043900170158282
280.50461357549085,1.0004949564633812,0.996034738935739,1.0045955628462853
287.03840537422064,1.0005179371798782,0.9958504619545152,1.0048106663373337
293.7243887348823,1.0005419678740886,0.9956577465711224,1.0050357655529867
300.5661086543532,1.0005670948824454,0.9954562182005311,1.0052713180248032
307.5671927030953,1.0005933664276339,0.9952454867384415,1.0055178015580561
314.7313529485417,1.0006208326796504,0.995025146022324,1.0057757150654782
322.0623879232834,1.0006495458171651,0.9947947732837441,1.0060455794289203
329.56418463910165,1.000679560088984,0.9945539285928996,1.0063279383892103
337.2407206479133,1.0007109318753504,0.9943021542964611,1.0066233594643912
345.0960661507211,1.0007437197488054,0.9940389744499317,1.006932434896427
353.13438615568845,1.0007779845342915,0.993763894245939,1.0072557826263824
361.35994268648176,1.000813789368145,0.9934763994400152,1.0075940472979164
369.7770970420517,1.0008511997555374,0.9931759557756328,1.0079479012888461
378.3903121090519,1.0008902836259523,0.9928620084104519,1.0083180457703336
387.20415472812016,1.0009311113861474,0.9925339813459687,1.0087052117930857
396.22329811527817,1.0009737559700467,0.9921912768629569,1.009110161399784
405.4525243397323,1.0010182928849,0.9918332749653668,1.0095336887627013
414.89672685938996,1.0010648002530134,0.9914593328355796,1.0099766213452306
424.5609131154359,1.0011133588482173,0.9910687843042025,1.0104398210857652
434.45020718734366,1.0011640521262033,0.9906609393378638,1.010924185602068
444.5698525097305,1.001216966247706,0.9902350835487638,1.0114306494138936
454.92521465249564,1.0012721900934272,0.9897904777300567,1.0119601851812565
465.5217841657166,1.001329815269455,0.9893263574214397,1.012513804955286
476.3651794908115,1.001389936101779,0.9888419325096626,1.0130925614381199
487.461149939511,1.001452649618374,0.9883363868690147,1.013697549247748
498.81557874221954,1.0015180555170846,0.987808878047159,1.0143299061830873
510.434486167382,1.0015862561173996,0.9872585370020519,1.014990814483894
522.3240327135095,1.0016573562939048,0.9866844678960032,1.0156815020793322
534.4905223755576,1.0017314633889876,0.9860857479532729,1.0164032438181512
546.9404059873876,1.00180868710201,0.9854614273879153,1.0171573626724362
559.6802846420844,1.0018891393518021,0.9848105294088804,1.0179452309057682
572.7169131919427,1.001972934108932,0.9841320503096427,1.0187682711953794
586.0572038299799,1.0020601871936563,0.9834249596498792,1.0196279576964102
599.708229754872,1.0021510160348774,0.982688200536864,1.0205258170347176
613.677228921257,1.0022455393846925,0.9819206900143833,1.0214634292127698
627.9716078773944,1.0023438769822604,0.9811213195669948,1.0224424284108784
642.5989456922152,1.0024461491596168,0.9802889557473229,1.0234645036634749
657.5669979738448,1.0025524763807847,0.9794224409338925,1.024531399386984
672.8837009817282,1.002662978703898,0.9785205942265268,1.0256449157322542
688.5571758345409,1.0027777751540505,0.9775822124856841,1.0268069087301464
704.5957328161127,1.002896982992065,0.9766060715210976,1.0280192901936362
721.0078757816507,1.003020716861248,0.9755909274337161,1.0292840273334982
737.8023066665955,1.0031490877901839,0.9745355181130095,1.030603142036911
754.9879301005031,1.0032822020246104,0.9734385648891332,1.0319787097489017
772.5738581283966,1.0034201596549546,0.9722987743360036,1.0334128578848525
790.5694150420937,1.003563052997949,0.971114840216754,1.0349077636878432
808.9841423240695,1.0037109646801576,0.9698854455570126,1.036465651426448
827.8278037064765,1.0038639653577985,0.9686092648235197,1.0380887888058785
847.1103903480051,1.0040221109897494,0.9672849661751661,1.0397794824366222
866.8421261313277,1.0041854395581424,0.9659112137399136,1.0415400721682306
887.0334730839372,1.0043539671018573,0.9644866698531906,1.0433729240494611
907.6951369252519,1.0045276828903966,0.9630099971699776,1.0452804216164926
928.8380727429297,1.0047065435166955,0.9614798605322528,1.0472649551345672
950.4734908014013,1.0048904656236228,0.9598949284335259,1.0493289083200272
972.6128624856998,1.005079316896066,0.9582538738699876,1.051474641942556
995.2679263837414,1.0052729048424172,0.9565553742996361,1.0537044735426642
1018.45069451028,1.0054709627484009,0.9547981103417205,1.0560206522854054
1042.1734586758366,1.0056731320023817,0.9529807627326977,1.0584253276925806
1066.4487970039797,1.0058789397512262,0.9511020069033852,1.0609205106320752
1091.2895806004128,1.0060877705323008,0.9491605043445321,1.0635080244676904
1116.7089803774056,1.0062988301174989,0.9471548896708398,1.0661894436506736
1142.7204740371853,1.006511099269832,0.9450837519588279,1.068966016218735
1169.3378532179931,1.0067232744136556,0.9429456084988208,1.0718385655984193
1196.5752308065935,1.0069336913057851,0.9407388685364467,1.0748073657021062
1224.447048421113,1.0071402266019507,0.9384617838463079,1.0778719814662283
1252.9680840681783,1.0073401706573755,0.9361123820319223,1.0810310645552565
1282.1534599784097,1.0075300628742656,0.9336883772198928,1.0842820907782584
1312.018650624429,1.0077054782759807,0.9311870512353033,1.0876210216018267
1342.5794909256292,1.0078607505752109,0.9286050963123516,1.0910418667029333
1373.8521846440588,1.0079886125980018,0.9259384077894575,1.0945361174220283
1405.85331297587,1.0080797292678154,0.9231818119159301,1.0980920118040687
1438.5998433428895,1.0081220911402444,0.9203287096858422,1.1016935801279213
1472.1091383889695,1.0081002273728188,0.9173706123188217,1.1053194048429917
1506.3989651858915,1.0079941856778725,0.9142965374205312,1.108941010089041
1541.4875046537024,1.0077782129725268,0.9110922267874194,1.1125207730644282
