Frequency,Nominal,Min,Max
2032.0762904102435,-203.38026122551096,-213.20111037832274,-192.85443226453287
2079.409427756673,-209.83144840172358,-220.04957854187842,-198.86490640809896
2127.845095505936,-216.58370312359492,-227.2110859758407,-205.15823111058322
2177.4089748901965,-223.63859921335427,-234.6778931620864,-211.7431754183621
2228.127345334359,-230.98839335270313,-242.429227447775,-218.62281325834203
2280.027098389769,-238.61341067788058,-250.42896297329116,-225.7921830655609
2333.1357519924723,-246.48001256302686,-258.6247787272818,-233.23588510015117
2387.4814650535845,-254.53984738687927,-266.9495610546523,-240.92605442797986
2443.0930523895213,-262.73103204628666,-275.32538791497785,-248.82129561364894
2499.9999999999945,-270.9815638675952,-283.66969039801194,-256.86717707811766
2558.2324807018795,-279.2146575729694,-291.9024238503968,-264.9986640806424
2617.821370127243,-287.35506303418157,-299.95269290347517,-273.1444099418925
2678.79826309401,-295.3350609980741,-307.76348674102644,-281.2322623411113
2741.1954903579563,-303.0989540307247,-315.2938685150712,-289.19492436683305
2805.046135754902,-310.60540076084965,-322.5187518090489,-296.974654691351
2870.3840537422,-317.82760176112106,-329.42693956109184,-304.5262279591909
2937.2438873488168,-324.7518432123952,-336.01826910251816,-311.8179267244998
3005.661086543525,-331.37510442734515,-342.300583356042,-318.8308425354912
3075.6719270309463,-337.70237637267604,-348.286996537663,-325.5570508896127
3147.31352948541,-343.74414491605637,-353.9936760626396,-331.99726675288616
3220.6238792328268,-349.51428058762497,-359.4381845599857,-338.15846459773024
3295.6418463910095,-355.02841111392735,-364.6383255113417,-344.05176503084454
3372.4072064791253,-360.30275094751187,-369.61139504670274,-349.69072472273115
3450.960661507203,-365.3533136458627,-374.373737621998,-355.09005022414004
3531.343861556876,-370.19542009056613,-378.9405161061867,-360.2646910484972
3613.5994268648087,-374.843421831426,-383.3256254660127,-365.2292406450151
3697.770970420508,-379.3105730193161,-387.54169757810433,-369.99757075687074
3783.9031210905096,-383.6089999890345,-391.60016014328227,-374.5826333501819
3872.041547281192,-387.74973149610156,-395.511324617131,-378.9963771954723
3962.232981152772,-391.7427638390209,-399.284486800986,-383.2497391325905
4054.525243397313,-395.59714357588456,-402.9280298691049,-387.35268120521715
4148.9672685938895,-399.32105666471165,-406.4495237775157,-391.3142536787815
4245.609131154349,-402.92191712651913,-409.8558177545656,-395.14267056691557
4344.502071873426,-406.4064512228694,-413.15312433984025,-398.8453890498132
4445.698525097294,-409.7807750457382,-416.3470945327106,-402.42918748592996
4549.252146524945,-413.0504646362871,-419.4428842592802,-405.9002389688674
4655.217841657154,-416.2206184999956,-422.44521272304996,-409.2641788663707
4763.651794908103,-419.2959128247314,-425.3584133762575,-412.52616572891986
4874.611499395098,-422.28064994416167,-428.1864783064409,-415.6909355408071
4988.155787422183,-425.1788006954695,-430.93309682285127,-418.76284962763856
5104.344861673806,-427.9940413472532,-433.601688979941,-421.7459367152801
5223.24032713508,-430.7297857535527,-436.1954347092855,-424.6439297142279
5344.905223755562,-433.38921334440573,-438.71729915865495,-427.4602978192897
5469.404059873862,-435.9752935056871,-441.1700547644867,-430.1982744932664
5596.802846420829,-438.49080683954656,-443.55630051559467,-432.86088186193325
5727.169131919412,-440.93836373646116,-445.8784788035345,-435.45095199684494
5860.572038299784,-443.32042063348746,-448.13889019938654,-437.971145509026
5997.082297548704,-445.6392942820773,-450.33970644786774,-440.4239678244161
6136.772289212554,-447.8971743032723,-452.4829819272778,-442.81178346324543
6279.716078773928,-450.0961342681802,-454.5706637872932,-445.1368286013692
6425.989456922136,-452.23814150703527,-456.6046009453842,-447.40122215237545
6575.669979738431,-454.32506582036893,-458.5865520960197,-449.6069755749332
6728.8370098172645,-456.3586872403462,-460.5181928642073,-451.756001580078
6885.571758345391,-458.34070296862023,-462.4011222157527,-453.8501218875292
