Frequency,Nominal,Min,Max
250,0.0002455889266337948,0.00025677297145376726,0.00023441380222717837
255.82324807018853,0.0002456048555683397,0.0002567893941905177,0.00023442844526355176
261.7821370127249,0.0002456215407798902,0.0002568065949383044,0.0002344437837877212
267.8798263094016,0.0002456390184580014,0.00025682461076133507,0.00023445985110463462
274.11954903579624,0.0002456573265520896,0.00025684348051027906,0.00023447668214099886
280.50461357549085,0.00024567650485983694,0.0002568632449104867,0.0002344943135269281
287.03840537422064,0.00024569659512032205,0.00025688394665478637,0.0002345127836819716
293.7243887348823,0.0002457176411121618,0.0002569056305011154,0.00023453213290578316
300.5661086543532,0.00024573968875696333,0.0002569283433752693,0.0002345524034737113
307.5671927030953,0.0002457627862284126,0.0002569521344790595,0.00023457363973761335
314.7313529485417,0.00024578698406734466,0.0002569770554042039,0.00023459588823221072
322.0623879232834,0.000245812335303168,0.00025700316025228026,0.0002346191977873354
329.56418463910165,0.00024583889558204436,0.00025703050576111636,0.00023464361964643527
337.2407206479133,0.00024586672330225237,0.000257059151437997,0.00023466920759173806
345.0960661507211,0.00024589587975719975,0.0002570891597001106,0.00023469601807650365
353.13438615568845,0.00024592642928658435,0.00025712059602268314,0.00023472411036482596
361.35994268648176,0.00024595843943623843,0.0002571535290952811,0.00023475354667948302
369.7770970420517,0.00024599198112724687,0.00025718803098680475,0.00023478439235837412
378.3903121090519,0.0002460271288349602,0.00025722417731973145,0.00023481671602012505
387.20415472812016,0.00024606396077859154,0.00025726204745421457,0.00023485058973949193
396.22329811527817,0.00024610255912213514,0.00025730172468269377,0.00023488608923324375
405.4525243397323,0.00024614301018741194,0.0002573432964357242,0.00023492329405726682
414.89672685938996,0.0002461854046801145,0.00025738685449979684,0.00023496228781569014
424.5609131154359,0.00024622983792980756,0.0002574324952479831,0.00023500315838291083
434.45020718734366,0.00024627641014492017,0.0002574803198843161,0.0002350459981394675
444.5698525097305,0.0002463252266838668,0.00025753043470290064,0.00023509090422280275
454.92521465249564,0.00024637639834354096,0.0002575829513628356,0.00023513797879404487
465.5217841657166,0.00024643004166653883,0.00025763798718013556,0.00023518732932205325
476.3651794908115,0.00024648627926861374,0.00025769566543795393,0.00023523906888608083
487.461149939511,0.0002465452401879993,0.0002577561157165356,0.0002352933164985469
498.81557874221954,0.00024660706025841824,0.000257819474244476,0.00023535019744955375
510.434486167382,0.0002466718825077685,0.00025788588427302244,0.0002354098436749504
522.3240327135095,0.00024673985758470225,0.00025795549647534036,0.00023547239414992583
534.4905223755576,0.000246811144215538,0.0002580284693728739,0.0002355379953103235
546.9404059873876,0.00024688590969422627,0.0002581049697911682,0.00023560680150409898
559.6802846420844,0.0002469643304083815,0.0002581851733477899,0.0002356789754756039
572.7169131919427,0.00024704659240474565,0.00025826926497528763,0.0002357546888856732
586.0572038299799,0.0002471328919978342,0.0002583574394824866,0.00023583412287082368
599.708229754872,0.0002472234364259598,0.00025844990215781395,0.00023591746864524925
613.677228921257,0.0002473184445593379,0.0002585468694188111,0.0002360049281497215
627.9716078773944,0.0002474181476655536,0.00025864856951252405,0.0002360967147519892
642.5989456922152,0.00024752279023833264,0.00025875524327207186,0.0002361930540038183
657.5669979738448,0.0002476326308963191,0.00025886714493540485,0.00023629418446044105
672.8837009817282,0.0002477479433594304,0.0002589845430330876,0.00023640035856889723
688.5571758345409,0.0002478690175113678,0.00025910772135289057,0.00023651184363256348
704.5957328161127,0.0002479961605580148,0.0002592369799900879,0.00023662892286011093
721.0078757816507,0.00024812969829279076,0.0002593726364936535,0.00023675189650819122
737.8023066665955,0.0002482699764815742,0.00025951502712005315,0.0002368810831283952
754.9879301005031,0.00024841736238160006,0.00025966450820810207,0.0002370168209304402
772.5738581283966,0.0002485722464108102,0.00025982145769042216,0.00023715946927517563
790.5694150420937,0.00024873504398655483,0.0002599862767594616,0.00023730941031288515
808.9841423240695,0.000248906197555344,0.0002601593917088845,0.0002374670507845395
827.8278037064765,0.00024908617883862233,0.000260341255974482,0.0002376328240061737
847.1103903480051,0.0002492754913233475,0.0002605323524026911,0.00023780719205947608
866.8421261313277,0.00024947467303059503,0.0002607331957794244,0.00023799064821505926
887.0334730839372,0.00024968429960059446,0.0002609443356573475,0.00023818371961879396
907.6951369252519,0.0002499049877386406,0.0002611663595261265,0.00023838697027612536
928.8380727429297,0.0002501373990733755,0.0002613998963776562,0.00023860100437455786
950.4734908014013,0.00025038224448713394,0.0002616456207270686,0.00023882646999058032
972.6128624856998,0.0002506402889875976,0.0002619042571605983,0.00023906406323436941
995.2679263837414,0.00025091235720107866,0.0002621765854933664,0.00023931453289375096
1018.45069451028,0.00025119933958057993,0.000262463446634095,0.00023957868564830807
1042.1734586758366,0.00025150219943656174,0.0002627657492698882,0.00023985739193532388
1066.4487970039797,0.0002518219809153087,0.00026308447750277096,0.00024015159256161395
1091.2895806004128,0.00025215981806909875,0.0002634206995908489,0.00024046230616937465
1116.7089803774056,0.00025251694518417994,0.0002637859794948382,0.0002407906376800615
1142.7204740371853,0.0002528947085568562,0.00026418519183641135,0.0002411377878580681
1169.3378532179931,0.00025329457993459513,0.00026460786383910846,0.00024150506415554601
1196.5752308065935,0.00025371817186753317,0.0002650557532836464,0.0002418938930208424
1224.447048421113,0.0002541672552450763,0.0002655308006870274,0.00024230583387523213
1252.9680840681783,0.00025464377932080313,0.0002660351539803345,0.00024274259498491708
1282.1534599784097,0.0002551498945537192,0.00026657119683640813,0.00024320605147606282
1312.018650624429,0.0002556879786106332,0.0002671415811022148,0.00024369826575735255
